PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,Labels,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment
127.91358307890685,469.7936507936508,57.86858456334559,,,,,,,77.16538083881916,77.47589177577508,0.12317872850257704,0.16425377547878525,461.0,17.7912,0.038592624728850326,24.75,0.7499293586617533,449.0,478.0,5.555555555555555,26.190476190476193,390.0,901.0,5.7272727272727275,117.1875,,,0.03837131879240646,0.10827020376866796,0.03235866108049843,0.17900018364157286,0.35440331186954543,0.2143646895314956,0.604860853022735,-2.22312528961928,54.78372845312562,61.213250726588015,0.8949651881390817,10535.299879445787,1.1173618965887593,4.729617011950047,273.5894157128945,0.6031746031746031,0.6129032258064516,0.8552631578947368,0.23333333333333334,49.91418764302059,49.96569435443741,49.85318289146336,48.38709677419355,0.48402954674921267,0.5159704532507874,38.114270039516185,39.351753250280574,0.517462388133003,0.48253761186699684,44.03366535262647,42.52174008820702,0.5025934158696528,0.4974065841303473,41.180464209575504,40.967419152297104,0.6584578557086657,2.1119652883457034,1.223572532961864,1.0745646284696115,-0.529593162294125,-0.24903421855778873,-0.570554144670138,0.0035903379516631097,0.31913241866392755,0.7458788134683547,0.750088556960084,5.657818816945374,0.5605210168576229,0.5636685729695287,0.8420341742226841,0.7814480063281953,0.9495768858424943,1.932224729328001,1.7492312985727214,1.052129512273797,Relax,,,,,,,,,
129.5649914270963,463.4296875,41.96055207704298,,,,,,,54.14750923085486,54.35827694303761,0.09054351330706016,0.11684082977712743,458.5,16.3086,0.03556946564885496,22.0,0.774930420126003,447.0,473.0,2.34375,20.3125,414.0,894.0,4.413793103448276,78.125,,,0.05353004306481661,0.1333608846929611,0.03771920898808264,0.22461013674586036,0.40139238119227905,0.2383242530384292,0.5937438382126757,-2.0146964066911686,38.43710624003824,45.23585582442847,0.8497044112356831,5462.398347183825,1.1768798499536437,4.444353477987333,212.94866886071216,0.6015625,0.6141732283464567,0.8461538461538461,0.15625,48.3633387888707,48.257172746172394,48.48361581103925,48.031496062992126,0.46031507312854825,0.5396849268714516,26.080005112473934,28.239058844877327,0.5304578009106818,0.4695421990893182,32.94642007428074,30.997033026686758,0.5010461100661586,0.4989538899338414,29.71223033009837,29.65013069871661,0.8773308122910389,2.226301863862307,1.2475755038638907,1.2625804137028018,-1.0140671078761834,-0.4776919612211379,-0.4932601638248284,0.001145551160645083,0.2554032427343911,0.8139440245403624,0.8848298593761512,5.456927934728811,0.6548592269783168,0.6718358445003653,0.8789977440784117,0.8600767155520066,0.8542757373038167,1.9653256689877472,1.6071979105122611,1.0390625,Relax,,,,,,,,,
130.67326603653166,459.51937984496124,41.11931966378339,,,,,,,53.461361631555924,53.671421572400725,0.08948331989318226,0.11634190847313867,456.0,14.825999999999999,0.03251315789473684,19.0,0.7691408974423211,445.6,468.4,2.3255813953488373,14.728682170542637,414.0,894.0,4.03125,70.3125,,,0.007670992962008239,0.02130143054605475,0.0049244970641989134,0.0338969205722619,0.36011632859225917,0.22630353532130199,0.6284178676539092,-3.8489810467354015,37.9514261497665,44.354362992677736,0.8556413301670397,5288.278512859663,1.168713998194522,4.430284429626379,207.35025964217414,0.6046511627906976,0.611111111111111,0.8311688311688312,0.23333333333333334,50.065818341377785,50.18806079699337,49.90421639113391,44.44444444444444,0.4633103633018896,0.5366896366981102,25.832363879870677,27.802877548915685,0.5381789731836428,0.46182102681635734,32.53866339475183,30.142078577451446,0.5065339930965931,0.49346600690340703,29.37750533264363,28.9960764670779,0.2410908676544166,2.2774275594593583,1.000732899188681,0.9510795478942137,-0.5150973742279632,-0.6576471752481994,-0.5218023844878098,0.005989373576822314,0.4569734707076326,0.8203283003468482,0.81661786663027,5.412373771501763,0.6094407636304987,0.4762768115483337,0.8605555355748229,0.8203041107527979,0.780638572326116,2.0422915247573807,1.5237240657932525,0.8696095820680005,Relax,0.5314674248087367,1.000987136384027,-0.2282407626082481,0.2722528055837654,1.0,-3.0190674552676615,0.0,0.0020802575370920955,0.10703765784662751
132.0180926940625,454.5230769230769,13.08126975358776,,,,,,,14.977502508607664,15.035088965277142,0.02878021032978623,0.03295212777753514,453.0,11.8608,0.02618278145695364,15.75,0.873394596066325,445.0,466.0,0.7692307692307693,11.538461538461538,414.0,492.0,3.5135135135135136,62.5,,,0.039895925544580095,0.08894925550634585,0.005657264190244146,0.13450244524117008,0.4485245583841208,0.2966185891493985,0.6613207317298586,-2.419689234704692,10.631413363090498,15.154235710870411,0.7015473142907755,506.14495822145534,1.4254206090304018,3.4112450251016626,86.40463958551668,0.5846153846153846,0.59375,0.8157894736842105,0.1935483870967742,49.29078014184397,49.31403390858172,49.26771452894771,44.53125,0.3972976708825764,0.6027023291174235,6.701504028947531,8.254023640019454,0.6081514689384783,0.39184853106152184,11.81788931409492,9.486219064538897,0.5385996260238347,0.46140037397616535,9.606577540680107,8.89149195552752,0.7641365913696326,2.122347330517635,1.066058368253908,1.143718452029645,-1.0334396333972524,-0.29849802283263926,-0.46340840037865244,0.00024214336961983786,0.20243080267757094,0.7114382530377057,2.5552874465497997,5.314451537488648,1.2848830148044452,1.5845397749813155,1.2442988738569754,1.8746359111202626,1.9296001038356858,1.9062409546209163,2.942632400861405,1.1343824928738273,Relax,0.446206298797112,0.5379631350339431,0.5120013653581147,0.32604134809266205,0.9073185836588702,1.053622470503111,-0.8456742760890472,2.858555963914638e-05,0.013536127576716482
132.36885489029257,453.3358778625954,12.063046360379289,,,,,,,13.959832487423446,14.013759317496003,0.02660951173168685,0.03079357529177213,452.0,11.8608,0.02624070796460177,16.0,0.8641254378408201,444.0,464.0,0.0,9.923664122137405,414.0,479.0,3.275,62.5,,,0.034136518854784845,0.05196081230664641,0.003216767954883371,0.08931409911631463,0.6569666127105248,0.3822075035468758,0.5817761453203187,-2.9572654539946543,9.909224243317587,13.923768090192295,0.7116769095211736,433.4572889702832,1.4051320010829271,3.3439164203590948,78.25892847674604,0.5877862595419847,0.59375,0.8421052631578947,0.15625,50.21961932650074,50.22659548343433,50.21264868608489,45.3125,0.4499092129154496,0.5500907870845505,6.646675452708926,7.349524057785578,0.5716138731836831,0.4283861268163168,10.527085773552002,9.113275094373943,0.530696138696903,0.4693038613030968,8.803346791344879,8.27850490190425,0.8552215917294188,1.2789872784132545,1.0819935770164644,1.1213305860775733,0.03383215054124378,-0.026587876388937115,-0.46924362757547405,0.00028358821621720086,0.09200766220958435,0.7454328607477394,2.3025850929940455,5.2296733874673755,1.36364886180174,1.605758956461628,1.400589823365442,1.8886977691393874,1.9287334045744868,1.89050331622643,3.866773541366308,1.1274952903227973,Relax,1.0807441596768872,1.6904292539578012,-0.5869806350332856,0.258233991945615,1.0454089184952569,-2.834148561156865,0.0,0.0012281546547141893,0.2041280036745554
132.10446690927472,454.2671755725191,12.143896490058076,,,,,,,13.418987695397547,13.46992276593354,0.02673293855043116,0.02953985763661091,454.0,10.3782,0.022859471365638765,14.5,0.9049785845040454,446.0,464.0,0.0,8.396946564885496,414.0,489.0,3.358974358974359,62.5,,,0.04578141506640269,0.0476361526114647,0.0056077204573906966,0.09902528813525807,0.9610644973747181,0.46232044287384566,0.48105038125613686,-3.044163297381278,9.524673729850662,14.30888590567615,0.6656474719721084,428.15971355200776,1.502296699238274,3.3385759111613154,85.98476826349736,0.6030534351145038,0.6,0.84,0.15151515151515152,50.80707148347424,50.80960002568325,50.804177253660434,46.400000000000006,0.47131445170660863,0.5286855482933915,6.5393857426728434,6.92596507701721,0.5449391332094797,0.4550608667905202,10.56281854058406,9.652516787882389,0.5223310763916635,0.47766892360833657,8.78455182160078,8.400597377223043,0.9827112438207944,1.2460853666830989,1.1851821439335666,1.3189027292892401,-0.2323431265035616,-0.5145186897322054,-0.39268746032094204,0.0002459094073862449,0.08537645370480854,0.7244495043743973,2.3513752571634776,5.279691804255808,1.3094070486515783,1.2920562442588583,1.3504998742971592,1.7810695907031466,1.8852321215706567,1.8600405676273508,3.1468545857477905,1.1274952903227973,Relax,0.9704100307429077,0.8162181129370495,0.1748111174733573,0.5829201739418821,1.0,-2.1769676760414187,0.0,0.0003190855590314994,0.04861667644070774
130.7044589629253,459.1171875,19.39421989294505,,,,,,,14.82522855050819,14.88389007373523,0.04224241745021809,0.03229072871620209,456.5,12.6021,0.027605914567360352,16.25,1.3081902802962346,447.0,468.0,0.0,12.5,414.0,561.0,4.129032258064516,70.3125,,,0.04956589146963285,0.03891004868794302,0.0017596243269810937,0.09023556448455697,1.2738583769747822,0.5492944134916519,0.43120524496305596,-3.2465027406900555,10.524499601573323,25.44355548435672,0.41364107339652373,841.2578470877454,2.4175548907382853,3.6318992382262314,246.04476799591004,0.5625,0.5609756097560976,0.8115942028985508,0.15625,49.81870920957215,49.81936606656114,49.81899717362034,47.96747967479675,0.4899150933256905,0.5100849066743094,7.366537383049991,7.516648189186453,0.4357780634477116,0.5642219365522883,16.79617851687831,19.111852419760222,0.4436875950678275,0.5563124049321726,12.968760268173622,14.521757863886428,1.1903892005838892,0.8656779211730914,1.3763471586361722,1.60993605237425,-0.8723850347315203,-1.8723850347315203,-0.23016651109509811,0.0007739938566234946,0.06589088234123877,0.9170424154960526,1.9974679587201634,5.407205059911622,1.0455413562490359,1.096947865477489,1.3960321736467867,1.7370546239215707,1.5962534367613759,1.7203967409546534,2.191748393730344,0.875,Relax,,,,,,,,,
129.9264625163892,461.8671875,18.618579787067585,,,,,,,13.646550716451864,13.699937553283938,0.04031154472749287,0.02954648237801449,459.0,13.343399999999999,0.029070588235294115,16.5,1.364343281604603,449.0,471.0,0.0,10.15625,425.0,561.0,3.764705882352941,46.875,,,0.05046819364803588,0.029223785905219367,0.0012731806652275625,0.08096516021848281,1.7269560423046442,0.6233322272425388,0.36094272927219045,-3.532772315507663,9.687318745759312,24.54387295818503,0.39469397361465436,746.9586428870036,2.5336084836611033,3.580266666712687,248.7382589950317,0.578125,0.5702479338842975,0.8115942028985508,0.15151515151515152,50.65535851966073,50.67275112441192,50.63707949956525,47.93388429752066,0.5213733034543995,0.47862669654560064,6.995179746263828,6.70228579819116,0.4331352031454031,0.5668647968545969,16.153061091093736,18.479186052824947,0.44502944782440773,0.5549705521755921,12.446965941448262,13.899657407568629,1.272593792741031,0.3992542530293681,1.4058730237613257,1.4339611930941234,0.19733127259162586,-0.8026687274083741,-0.42964841546539123,0.00039338912352687006,0.019400981276410368,0.9301995072815123,1.9273049612242785,5.201357282211646,1.0519153206236318,1.2024502874802816,1.5391170665072078,2.014986826204532,1.6133410260230365,1.693272881368777,1.986501583881636,1.0390625,Relax,,,,,,,,,
129.83853763558807,462.140625,18.330618237272574,,,,,,,12.827750430311708,12.878078054904055,0.039664589619820965,0.027757244735434606,459.0,11.8608,0.025840522875816993,15.5,1.428981514479554,450.0,470.6,0.0,9.375,434.0,561.0,4.129032258064516,46.875,,,0.05925249108356329,0.03170801219580542,0.002449605484023747,0.09341010876339247,1.868691443590452,0.6343263257903883,0.3394494730342486,-3.4511858793786456,9.106176321272322,24.344652487495225,0.3740524259259714,696.4493019334984,2.673422041106906,3.549859617380923,260.33412217263117,0.5859375,0.5785123966942148,0.8285714285714286,0.14705882352941177,49.42434210526315,49.42658426078347,49.42369567261341,51.2396694214876,0.522585893386927,0.477414106613073,6.583107289669643,6.292159394140444,0.4262139741758297,0.5737860258241704,15.893422255868284,18.44074927256424,0.4380436010015979,0.5619563989984022,12.164254448806776,13.777744800489817,1.3791321538060777,1.0792154378039704,1.47654917971778,1.9046719654845337,-0.6489834138387724,-1.3735848429333073,-0.10330183319290312,0.0018765689642969874,0.12799741039294,0.8858164472723797,1.7480844057253933,5.267465208486841,1.0159463096647439,1.1865355606167147,1.4145101666507183,1.8907423770822052,1.613529087761936,1.6659153659419237,2.230615477670143,0.984375,Relax,,,,,,,,,
130.2283791683163,460.84375,18.873986388803093,,,,,,,13.08843331396746,13.139317706459346,0.04095528340962223,0.028401021634702567,458.5,11.119499999999999,0.02425190839694656,15.0,1.4420355695789442,449.0,468.6,0.0,9.375,414.0,561.0,3.657142857142857,70.3125,,,0.054522279454206735,0.03356541374431872,0.001779500652311907,0.08986719385083736,1.6243589270051877,0.6066983636398335,0.3735001873990969,-3.394259095008115,9.290900650401879,25.05881844685131,0.37076371617869713,731.422436787668,2.6971355511984068,3.571138388391517,270.34812041611644,0.578125,0.5737704918032787,0.8285714285714286,0.18181818181818182,49.14821124361159,49.11677283141617,49.18121227341497,49.18032786885246,0.5081356867071153,0.4918643132928849,6.6233713182221345,6.516462668832356,0.4517172750150637,0.5482827249849365,16.842010719521923,18.555081699517373,0.4585364567401993,0.5414635432598007,12.796920971380947,13.906030033587053,1.298007822835212,1.4006215199586478,1.4701630690591894,1.782119670671026,-0.9166861901577654,-1.3392507178057844,-0.27727273416372544,0.0002975413270375837,0.1045466798015604,0.8385673001772096,1.4307461236907244,5.354050320556694,0.9030700869758117,1.3681168110287536,1.2440077333678172,1.7898275464393758,1.5055093034198852,1.659153466398078,2.017580799870042,0.9296875,Relax,,,,,,,,,
