PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,Labels
76.10444555449489,788.4133333333333,61.612146339634826,,,,,,,52.64298418387567,52.99778379333246,0.07814701215052362,0.0667707938947536,780.0,65.2344,0.08363384615384614,91.0,1.1703771603150563,734.0,843.2,42.66666666666667,70.66666666666667,653.0,940.0,15.0,93.75,,,0.05317840607968924,0.02481857113558317,0.004389419502258711,0.08238639671753112,2.1426860470402214,0.6454755663367097,0.30124598385672563,-3.6961630699368446,37.47509230812389,78.81981957473265,0.47545265277589294,9279.573593159708,2.10325885061652,4.674498130319395,663.1139324982147,0.4666666666666667,0.4864864864864865,0.6944444444444444,0.047619047619047616,49.19786096256686,49.135248521428196,49.2607415623191,50.0,0.505668657808119,0.494331342191881,26.650965697376517,26.350508819916424,0.5125955182631798,0.48740448173682027,56.4316616952599,55.02755233612654,0.5113181925007836,0.48868180749921636,44.129391647126766,43.141516148448225,1.3665879290936573,1.6051185639311836,1.6344511061197853,1.9675043012226903,-0.14043658808716408,-0.6266694839488336,-0.29250554906847115,0.0034750237716081375,0.2562880953633756,0.46309263695883374,2.169053700369523,5.995355023771521,1.3941371607596742,1.0939171425069938,0.8169164972594083,0.8888370153723535,2.083386791442435,1.7457988976034706,3.0897040902336865,0.9966109904793409,Relax
75.63512198767361,794.527027027027,67.18798469168998,,,,,,,59.0894376672821,59.46043540872732,0.08456349803869476,0.07437058231786504,783.0,70.42349999999999,0.08994061302681991,101.25,1.1370557470864553,734.6,846.2,44.5945945945946,67.56756756756756,653.0,943.0,12.333333333333334,93.75,,,0.052505549037748594,0.02432916212630534,0.004442134153459452,0.08127684531751339,2.158132235099794,0.6460086982046631,0.2993369394599637,-3.7160795606627555,42.04487708981579,84.1146839789748,0.49985181065799733,11110.53003016903,2.0005929331007426,4.7527048875063445,673.1169693533569,0.4864864864864865,0.5068493150684932,0.7297297297297297,0.047619047619047616,52.26204465334901,52.106375342607855,52.421066546114844,49.31506849315068,0.5581637136893646,0.4418362863106354,31.431914955627153,27.965380383610018,0.50137952754365,0.49862047245635016,59.56005854735558,59.39595513768909,0.5127425675474266,0.4872574324525736,47.6201945184089,46.42166512910957,1.1894512329947453,1.8813766096343612,1.5059619427436717,1.7620017824036105,-0.37930516614187937,-0.4309179523562028,-0.3639082476369794,0.002110126727986429,0.2691199125788743,0.5194193188543599,2.1041341542702074,5.874927858842956,1.3702053274721318,1.063466712214377,0.9485198834504672,1.1344807780995272,2.1057217398337515,1.771607491307745,3.5912275014164035,0.7552037877116291,Relax
74.45411279448678,806.4931506849315,64.02714773344005,,,,,,,63.72728353434396,64.16474297463962,0.0793895740826362,0.0790177616266452,802.0,63.751799999999996,0.07949102244389027,83.0,1.0047054288597517,744.4,865.6,47.94520547945205,72.6027397260274,653.0,945.0,14.6,93.75,,,0.048866838187500095,0.028119274087943867,0.004318447151325868,0.08130455942676984,1.7378413836241862,0.6010344134699351,0.34585113413314295,-3.571300027168618,45.37132487045957,78.68668679761672,0.5766073870558975,11215.860344385908,1.7342823252853294,4.756802702948838,545.8597205934766,0.5205479452054794,0.5416666666666666,0.7948717948717948,0.05,51.06666666666667,51.04012189982679,51.090458831371976,51.388888888888886,0.5324379967442306,0.4675620032557694,33.11173997155181,31.028950588891778,0.4611229350451575,0.5388770649548424,53.43300769258955,57.76251698212167,0.4789213503801658,0.5210786496198344,44.44926115820147,46.36434051487081,1.3025539566963367,2.653759038449633,1.6730045608735904,2.32843243285043,-1.706416578821731,-1.975656571878118,-0.25301907125684225,0.004860938237448621,0.5731370659654144,0.47619513169000394,2.3978952727983702,5.79592199035723,1.4744227682487345,1.087735866544406,0.8523740461192126,1.092796392693007,1.9598513447807207,1.8324421218921274,3.9687214289465507,1.1022975241841126,Relax
73.377141569332,817.6760563380282,66.2997036511126,,,,,,,62.440257160630864,62.8880516420844,0.08108309291583833,0.07636307395409166,818.0,69.6822,0.08518606356968214,93.0,1.0618102273434444,762.0,874.0,45.07042253521127,73.23943661971832,653.0,945.0,14.2,171.875,,,0.05706401213145085,0.02831740127377058,0.007738995173828062,0.09312040857904949,2.0151570965061416,0.6127981288120044,0.30409446979318255,-3.5642787772989233,44.46856777172767,82.55481208221363,0.538655066253956,11533.082745160124,1.8564756235459536,4.768915517886655,613.0439849481863,0.5492957746478874,0.5714285714285714,0.825,0.047619047619047616,50.60992907801418,50.56145905501277,50.65875074703865,51.42857142857142,0.529080482934247,0.4709195170657531,32.34707611722168,30.517398221390017,0.5018581386315131,0.4981418613684866,58.48343582247791,58.26649751210136,0.5079807915026787,0.49201920849732106,47.2580448121546,46.509656666818195,1.0870997101704867,2.1750781186512556,1.4539661777387975,1.8331480155621402,-1.0790227177700356,-1.2503209204919927,-0.325669784192179,0.002037803542075029,0.3361454946833601,0.43134248822272925,2.302585092994046,5.762285499725431,1.4415241217241064,1.0965418686683501,0.8285465011681314,0.9222198635284842,2.013272862571179,1.8068141441949885,3.0262750377218497,1.126010035965646,Relax
72.53240521156995,828.4788732394367,74.22915467945569,,,,,,,66.6956841610781,67.16244637368825,0.08959691921800268,0.08050378388080216,827.0,72.64739999999999,0.08784449818621523,101.0,1.1129528936262705,764.0,898.0,43.66197183098591,70.4225352112676,679.0,1056.0,11.833333333333334,148.4375,,,0.03713209101060999,0.047022690158828685,0.009043222744891064,0.09319800391432974,0.7896632643770234,0.3984215267608399,0.5045461081125008,-3.057125024430922,47.491021271912814,93.61180138304172,0.5073187415504223,13966.64145146021,1.9711473637734909,4.852062094139098,738.0906220570813,0.5633802816901409,0.5857142857142857,0.8536585365853658,0.10526315789473684,48.63888888888888,48.47886821901844,48.79999759497593,55.714285714285715,0.5651996582975252,0.4348003417024749,35.711505067735494,31.322191975417805,0.44838483006415675,0.5516151699358434,62.68390705348615,69.52623357185374,0.47230411057966876,0.5276958894203315,51.01266410261764,53.921131594361455,1.144059794541926,1.524775979505503,1.4296072593904527,1.7657095513987604,-0.3838625865822234,-1.0971703066964622,-0.27957267393646357,0.0017141658094029164,0.2073565436194571,0.40494443348408726,1.7346010553881064,5.7516532813851,1.2843619753912892,1.2046104164547755,0.9829564081810813,1.0934145962508413,1.9499632112324787,1.769367034216226,2.804051798172322,1.126010035965646,Relax
72.48910169963929,827.830985915493,74.59471178412677,,,,,,,65.82162041674236,66.26448667738231,0.09010862489235404,0.07951094068307996,822.0,75.6126,0.09198613138686132,101.5,1.1332858612692691,766.0,898.0,39.436619718309856,73.23943661971832,679.0,1056.0,14.2,148.4375,,,0.06246698656821454,0.04009946969681409,0.005646767015063347,0.10821322328009199,1.5578008148366498,0.5772583486079987,0.37055979372339054,-3.21639216927541,46.85606788142267,94.51150422378124,0.4957710520666183,13912.346583316295,2.017060084148735,4.850370498202199,762.5415306505749,0.5211267605633803,0.5428571428571428,0.8421052631578947,0.05,47.98657718120805,47.965549999247926,48.023469823017834,57.14285714285714,0.5621715016783501,0.43782849832164983,35.14895838232363,31.01916191319652,0.4524297208455998,0.5475702791544003,63.571175005891575,69.9366151526661,0.47409830367407063,0.5259016963259292,51.36508331051363,54.09860693589636,1.1708316048194782,2.446114063667588,1.471092125260416,2.1135691115672683,-1.9601215583278169,-2.324513298913992,-0.23734790382442245,0.0025808388195389972,0.41994876845076506,0.4296785799624918,1.6739764335716711,5.744748703981254,1.276411941285264,0.922219863528484,0.0,0.0,1.9924758611960183,1.7766198500315769,2.7534731542430713,1.039393879352904,Relax
72.3187117964266,830.3521126760563,72.21280032783054,,,,,,,67.97972386780383,68.4674969357429,0.08696647991308572,0.08186855049807602,824.0,66.717,0.08096723300970873,90.5,1.062269691890166,779.0,886.0,42.25352112676056,77.46478873239437,679.0,1056.0,14.2,125.0,,,0.04701492930851299,0.02604221617391879,0.005962850896609043,0.07901999637904082,1.8053351909273496,0.5949750881155846,0.32956488695595787,-3.648036358737824,48.41383137413296,88.35412525329738,0.547952132798985,13438.356478668456,1.8249769279880652,4.835316267378195,644.9769603193416,0.5211267605633803,0.5428571428571428,0.868421052631579,0.05,49.406175771971505,49.27524347074712,49.531776274436915,54.285714285714285,0.5612466652446622,0.4387533347553379,36.27152034869502,32.070009467513046,0.4761319395524121,0.5238680604475878,60.96639131164987,63.94959405430299,0.49578781723547355,0.5042121827645267,50.16235669289778,50.5867378220642,1.253656441165211,1.094626785144932,1.354142704951503,1.800969833737677,-0.6953818678882069,-1.7007712424898032,-0.09179956597991278,0.0015684646441864417,0.12461974735103759,0.42451859776741374,2.0149030205422647,5.868056978659612,1.3514140361241491,0.964835686899808,0.9060852332440912,0.971676299360964,2.210391444059306,1.8508983532504275,2.3825261062339407,1.126010035965646,Relax
73.31213010324915,818.7638888888889,71.688782208395,,,,,,,59.78341189684785,60.20440367056191,0.08755733268315108,0.07301666903993223,813.5,68.19959999999999,0.08383478795328825,94.25,1.1991417005789005,761.6,875.6,37.5,73.61111111111111,678.0,1056.0,12.0,125.0,,,0.04366136245867123,0.029738416493487435,0.00357310557371504,0.0769728845258737,1.4681804751854508,0.5672304309187591,0.3863492537231231,-3.515315584374841,42.57094209274659,92.56761192047657,0.4598902489708673,12380.044157519853,2.1744318394177284,4.799692303703483,805.1278506349931,0.5138888888888888,0.5352112676056338,0.8421052631578947,0.1,49.21780986762936,49.22283192720226,49.226361289123645,54.929577464788736,0.5447946468682761,0.4552053531317238,31.424058117490627,28.724305288130367,0.4706267068901708,0.5293732931098294,63.50345351004583,67.35038358433756,0.4835762769275585,0.5164237230724414,50.10069877892913,51.77431739406673,1.2461681778285982,2.3126471812275984,1.5421141471095163,2.0984254831214733,-1.6004670104968657,-1.866757888433372,-0.2594482459202203,0.0024567675970044766,0.37785406587133513,0.4506212067066646,1.55814461804655,5.9754805569978675,1.2679424638224872,0.0,0.510370335803804,0.7928029559328719,2.092967049447198,1.78397684224436,2.977001225598823,1.0283208335737186,Relax
72.60990922437126,826.3661971830986,80.62279710153231,,,,,,,62.31670264520923,62.76345549565999,0.09756303848869638,0.07541051758606926,815.0,85.9908,0.10551018404907975,115.0,1.2937590353672286,758.0,899.0,40.845070422535215,73.23943661971832,678.0,1056.0,14.2,62.5,,,0.0625941192305496,0.028140409494654697,0.0033630361357552194,0.09409756486095952,2.224349977651868,0.6652044537288498,0.2990556613897027,-3.570548675352922,44.38046499168126,105.46647048951398,0.42080165180168605,14704.698799877908,2.3764165271653366,4.874426243130573,1002.5290541323051,0.4788732394366197,0.4927536231884058,0.7647058823529411,0.1111111111111111,50.64935064935065,50.60204089782483,50.69883614615676,50.72463768115942,0.5501773127915361,0.44982268720846386,32.920413472318444,29.766969341337315,0.5377709404640082,0.4622290595359921,77.34158669331126,71.70394246676081,0.5396374638901088,0.4603625361098913,59.436834771997184,54.89775873860726,1.3279927588748213,1.7483146118543278,1.5582150522801075,2.1316088045442187,-0.964082501427102,-1.8260139270496856,-0.17203056682346868,0.002898215063729824,0.29324016070049214,0.4813975547850178,1.3437347467010945,5.980733034997641,1.2443339975635372,1.0043109956375524,1.1387787454762968,1.356945859946004,1.8824771256236836,1.7618825872541803,3.0050079105594785,0.779545409514678,Relax
72.6034975162602,826.3098591549295,85.08123707027566,,,,,,,65.84841900694568,66.26690026244908,0.10296529337951818,0.0796897414176918,802.0,88.95599999999999,0.11091770573566083,119.5,1.2920771425248845,758.0,900.0,40.845070422535215,71.83098591549296,678.0,1056.0,10.142857142857142,125.0,,,0.058738311951772246,0.024977930424804857,0.0019939009224219694,0.08571014329899906,2.351608438041005,0.6853134260534856,0.2914232722452647,-3.6897626270041326,46.85777454379035,108.14006569964624,0.43330632583427064,15919.087146350585,2.307836143574964,4.908888270180695,998.2782087608593,0.5070422535211268,0.5217391304347826,0.7777777777777778,0.05555555555555555,47.33314716559619,47.64474634909088,46.998415306922,52.17391304347826,0.4992768210436838,0.500723178956316,33.137941825131456,33.18590586116472,0.49819163657472476,0.5018083634252752,76.32816916263357,76.60472832537297,0.49836342554179125,0.5016365744582085,58.839241141118585,59.03214696091566,1.3580972194905472,2.155723661268576,1.6902614549148554,2.148287525565027,-1.0355259851342833,-1.3418040172848134,-0.2875302484824806,0.002748390707307082,0.36452022575757104,0.6142371116420193,1.6964492894237304,5.924395006828627,1.1966251001077683,1.1110437648332885,0.8532935005433505,1.2999760612624047,1.793784052764652,1.8098948070491483,2.124256046174115,0.86616156612742,Relax
