PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,Labels
129.22777423850164,464.8588235294118,50.86858644944956,,,,,,,66.83318454340642,67.0317808998523,0.10942803250077728,0.14377092820564233,458.5,17.049899999999997,0.03718625954198473,22.75,0.7611276762730307,446.8,474.0,4.117647058823529,22.35294117647059,390.0,901.0,4.722222222222222,101.5625,,,0.0606240792987218,0.11629044862430316,0.034621856650404195,0.21153638457342916,0.5213160669332234,0.2865893705282544,0.5497420638005471,-2.1516643498782533,47.398626829296454,54.39823790198873,0.8713265108825082,8100.288085299671,1.1476753978105947,4.615470574720825,249.72607729744112,0.6058823529411764,0.6107784431137725,0.8529411764705882,0.25,50.100755667506306,50.17789781958319,50.00784447887,47.30538922155689,0.4833176131456095,0.5166823868543904,32.952030430973586,34.07043649349305,0.518659970734248,0.4813400292657521,39.17655085699679,37.74077569142567,0.5034075126888984,0.49659248731110156,36.19833177492207,35.95247413355338,0.6594748724656162,2.458504856874055,1.2125255285875247,1.245543463446285,-1.2382583981050637,-0.952379203959111,-0.4865699126985895,0.0027761571096348026,0.36644182783589724,0.5534964630838234,1.2571804188090285,0.7407732047707902,0.7046509378303706,-0.6734638363801242,-0.6570683354783156,-0.5287327629352034,0.0015205793181218695,0.08306535593023169,0.7876968147501233,0.7326621989098376,5.753924046045902,0.584342169447584,0.4491971266802382,0.8357980776163882,0.7806420705507618,0.8752336151752517,1.9325976057071275,1.7480223017158372,0.9588623564413495,Relax
129.17308462215848,465.0764705882353,50.547652008418936,,,,,,,66.17428128025706,66.36967306228833,0.10868675412558618,0.1422868828357601,459.5,15.5673,0.03387878128400435,22.75,0.7638564564735167,447.0,474.0,3.5294117647058822,19.411764705882355,390.0,901.0,4.722222222222222,101.5625,,,0.045621274359270506,0.08816755618734842,0.025576938590421386,0.15936576913704031,0.5174383450339629,0.28626771361446063,0.55324023888425,-2.4285162273213303,46.93044588747821,53.88980308280207,0.8708594799533641,7945.315547013905,1.148290881616804,4.607081259787835,247.52467796842703,0.6,0.6047904191616766,0.8415841584158416,0.21951219512195122,50.92073658927141,51.23534884584593,50.60456118770945,45.50898203592814,0.48794079374967037,0.5120592062503294,32.78283522995358,33.58327425257713,0.5217016857820591,0.4782983142179408,38.92402265780586,37.26971071041201,0.5071402990020453,0.49285970099795456,35.98467608288053,35.47441081936111,0.5261951502794142,2.0706045522313095,1.0861310109190345,1.053336093045348,-0.6578225339766917,-0.6533636390071552,-0.5158383298434973,0.0026092072785361595,0.2991427463683854,0.8077957382135892,0.838645038920288,0.873421561823909,0.8017167306994364,-0.12104562968294097,-0.22824425660305048,-0.5855008111856106,0.0013112804013036287,0.046204687213267,0.758115170598539,0.7101786624390782,5.703599595681527,0.5552505544260811,0.49129213683617556,0.8419072692489742,0.7800554468634522,0.8435399369207455,1.9890048240837799,1.6349975114618571,0.9588623564413495,Relax
130.23552330935436,460.9825581395349,36.95049221984733,,,,,,,47.17982272661291,47.31743799151106,0.08015594422698911,0.10234622090047069,457.0,14.825999999999999,0.032442013129102845,20.25,0.783184210630883,446.2,471.8,1.744186046511628,17.441860465116278,414.0,894.0,4.3,78.125,,,0.0409653330909378,0.07681117584820153,0.022182324241704566,0.1399588331808439,0.5333251657531678,0.2926955888379377,0.5488126337045988,-2.566405130558562,33.45848127217145,40.20853707098,0.8321238152262863,4226.436698840123,1.2017442376986431,4.332944478706962,193.28151092536996,0.5872093023255814,0.5941176470588235,0.8217821782178217,0.19047619047619047,49.120992761116845,49.14946832205096,49.093236307745805,46.470588235294116,0.46143155516439627,0.5385684448356036,22.728383395321053,24.554740766655367,0.5325606199863039,0.46743938001369634,29.34288401580134,27.490391249009225,0.5034586405010569,0.4965413594989431,26.24484953404644,26.063930106003294,0.8661820776750104,2.199222288768988,1.1573534805709909,1.2487658513776099,-1.3820433123857079,-0.8596156259857541,-0.4584342286482614,0.001047319915768984,0.22482449085463388,0.48369751488533647,1.0316706126444235,0.7475167761527608,0.4846165999022455,0.18021622647906632,0.20598546853041905,-0.7548295677208814,0.002430414146563006,0.10085912511137643,0.8983644732756786,0.9506272497188851,5.58359529935365,0.6954744017176366,0.7827751186435257,1.0499888532987234,0.9715086992335387,0.838575093746017,1.941399246488087,1.6374127035276143,0.9930470311520246,Relax
130.60398799886786,459.6744186046512,36.230561833500644,,,,,,,46.87154275749665,47.009194805748685,0.07881787710414488,0.1019668288258806,456.5,14.0847,0.03085366922234392,20.25,0.7729756628867506,446.0,470.0,1.744186046511628,14.534883720930234,414.0,894.0,4.410256410256411,78.125,,,0.024034905255932628,0.04020678440176787,0.010623244777452093,0.07486493443515259,0.5977823298616197,0.3210435624805291,0.5370576319223878,-3.213719531383446,33.24052042526432,39.1464086995153,0.849133331244148,4087.988009271723,1.1776713540791086,4.318479723234542,184.4064165619695,0.6104651162790697,0.6153846153846154,0.8365384615384616,0.225,49.94644769725098,50.03354211220062,49.825387830015764,46.15384615384615,0.46440160031090527,0.5355983996890945,22.652424879936724,24.326939799325356,0.5344893478537357,0.4655106521462644,28.619461186072705,26.708945233542366,0.5051259623109415,0.4948740376890583,25.808970451398274,25.545721319707976,0.5134678074287046,1.8488799215611382,1.0162593257376245,0.927898161526173,-0.3389647418701056,-0.3356401979783378,-0.5477917268617649,0.0022364844329473108,0.24149858425286516,0.156650138908929,1.4108506962764713,0.8402921690654479,0.2269463948613878,0.7083589510165975,0.9320550023296332,-0.9347347141854253,0.007464712591519869,0.3059366830942388,0.9143508945767866,0.964129791393618,5.517895357345968,0.6856359418658963,0.7568407590429794,1.0552083828646617,0.952854469001852,0.8142153608979408,1.9348635647869867,1.5895741259411145,0.9930470311520246,Relax
130.76022080425872,459.12138728323697,36.039097863409985,,,,,,,46.67888821138698,46.81508426547026,0.0784957940571326,0.1016700365182297,456.0,14.825999999999999,0.03251315789473684,18.0,0.7720641867091107,446.0,469.6,1.7341040462427744,13.872832369942195,414.0,894.0,4.119047619047619,70.3125,,,0.01117099792852336,0.017912155684032153,0.0036049201615236844,0.0326880737740792,0.6236545799164632,0.34174537189712517,0.5479721995193253,-4.022275708118266,33.10326354593366,38.93751947616355,0.8501636465619886,4049.384027928456,1.1762441314021608,4.314359075493241,183.20011510077887,0.6127167630057804,0.6153846153846154,0.8461538461538461,0.1951219512195122,49.712230215827326,49.77069106106248,49.62706212543773,45.562130177514796,0.46390624749849246,0.5360937525015076,22.5468971945014,24.237735790649047,0.5383473228360238,0.46165267716397634,28.56929740593812,26.45610834358813,0.5071160757779148,0.4928839242220852,25.734872521234273,25.371179564074108,0.25664952411631015,2.3282323082266307,0.9993823700601558,0.9547074269489522,-0.6574262253190728,-0.7253097227577262,-0.5191883528775665,0.005434762163946469,0.4408957614572588,0.8584071199444324,1.032195777313751,0.891897604990752,0.9349218517543827,-0.37148099493181874,-0.3896963578903172,-0.4583177458101993,0.0005803171416257157,0.044996687303454345,0.9110694280742377,0.9215058675532631,5.474881014761673,0.6709880700449574,0.7880423839395405,1.0572812194026695,0.9579590541721033,0.7950244852877117,1.9981377575245876,1.5688446205326594,0.9024693224298914,Relax
131.57455318268416,456.08620689655174,13.46064846898177,,,,,,,15.754804753863818,15.80045108862761,0.029513386428796078,0.03454347997293696,455.0,13.343399999999999,0.029326153846153846,19.0,0.8543837057505005,445.6,468.0,0.5747126436781609,12.643678160919542,414.0,492.0,4.2439024390243905,70.3125,,,0.04673719625873785,0.04334256898944089,0.005016996315941863,0.0950967615641206,1.0783208598023795,0.49146990381186123,0.45577334366130257,-3.1386200093781893,11.172606110574952,15.383186440303296,0.7262868557130139,539.9464178872825,1.3768664435187596,3.4393207742838796,84.72237281618563,0.6206896551724138,0.6257309941520468,0.8504672897196262,0.21428571428571427,50.22244191794365,50.2193304411045,50.225687876873735,46.198830409356724,0.45751146922521607,0.5424885307747841,7.557146625299727,8.229096138447645,0.5598008031187144,0.4401991968812856,11.509675043151404,10.206361029191012,0.5244767356705773,0.4755232643294229,9.736094820697396,9.27059406710279,0.8010837423224693,1.461324845918675,1.0532508723384926,1.0459784643672378,0.004524463446845317,0.2466902667722195,-0.504976585453649,0.0002978472387895907,0.11486812917002068,0.8311163250759601,0.5318365495673021,0.5051365593280086,0.7710548341116596,1.5841324818985525,-0.18893531551795784,0.0,1.4981586303847192e-05,0.008356875739876698,0.7921793553868897,2.2540580520993854,5.4490403560789975,1.2911641603320596,1.5491238042595494,1.3018686603628213,1.9663311220844333,1.8995202803142976,1.9129710064322416,3.409960593322375,1.026612895979135,Relax
131.70154657712743,455.6264367816092,12.76979781997477,,,,,,,14.583227359923244,14.625485493393443,0.02802690271920193,0.032006982437046944,455.0,11.8608,0.026067692307692306,16.0,0.8756496422093758,446.0,466.0,0.5747126436781609,10.919540229885058,414.0,492.0,3.8666666666666667,70.3125,,,0.026833930738394053,0.05500187311705027,0.003797481347964349,0.08563328520340867,0.4878730344562699,0.3133586510742194,0.6422954927678157,-2.90038803765594,10.341779970523982,14.811455621807703,0.69822846819304,481.2191569679119,1.432195972455722,3.389313017906095,84.85162835103861,0.6206896551724138,0.6190476190476191,0.8461538461538461,0.19047619047619047,49.78586723768738,49.79965563246293,49.772076802032366,45.83333333333333,0.4227549467275493,0.5772450532724506,6.724218637066299,7.8573769219137795,0.5802346227984043,0.4197653772015958,11.282349825957603,9.596238848710131,0.528621651149074,0.47137834885092594,9.287263694823016,8.77001060816111,0.7829895372000331,1.9584792623889258,1.0616157579348169,1.117617055522074,-0.9015740355814152,-0.23145877935809134,-0.47140572348009063,0.00015381401153399135,0.16701247422402182,0.8673020105146461,0.09995618317590782,0.784462342146103,0.834440433734057,1.0342330296147295,-0.0022199153142643535,0.0,2.0182500652191444e-05,0.001170717412165241,0.8331088711644368,2.1449561487904627,5.400114221005413,1.3007110871077332,1.7494485485537592,1.325717077749326,1.9687846974909877,1.9010190968299716,1.895268158728702,3.0974526588523603,1.1549395079765268,Relax
131.10702320893503,457.65895953757223,17.84215002503328,,,,,,,14.404658484202658,14.44558509028178,0.038985689350562146,0.03147465636586119,455.0,11.8608,0.026067692307692306,17.0,1.2386374897121275,446.4,466.6,0.0,11.560693641618498,414.0,561.0,3.9318181818181817,70.3125,,,0.03578239594196185,0.039968772414523006,0.0029159292586167455,0.0786670976151016,0.8952588178304921,0.4548584735773036,0.5080748321246094,-3.219656819401977,10.21457117554553,23.056339133561636,0.4430265844188956,739.8784246094648,2.2572008885463823,3.5761304731265984,208.1711567156082,0.5895953757225434,0.5892857142857143,0.8282828282828283,0.16666666666666666,49.17509313464609,49.19558064418507,49.15618568323242,47.61904761904761,0.466362184426574,0.533637815573426,6.976149845485449,7.4623812890339485,0.44403834552208954,0.5559616544779105,15.363868784994235,17.19146038588013,0.44770149933114317,0.5522985006688567,11.93136896397867,13.252045968495011,1.0269112381216763,0.9164521393367426,1.2363358087761807,1.4851373077900476,-0.4699189218314821,-1.4606172401145538,-0.22851664769539382,0.0006408044034237494,0.07028602120395731,0.9237119409050266,0.8176366537118152,0.969614055842691,1.0052575134306816,-0.004251866854156461,-0.1240708679066942,-0.4564067273327579,7.28199123819102e-05,0.023138373594803915,1.044164052249152,1.8209006041355542,5.469440639646846,1.1012247511067679,1.4095781036641228,1.3386513453224507,1.611395062832276,1.6008387111455067,1.8406569476114403,2.653713145377052,1.0313935113484474,Relax
131.3040207343217,457.02312138728325,17.67239134304385,,,,,,,14.040017557797277,14.080738754141032,0.03866848418828288,0.030720584803629027,454.0,11.8608,0.02612511013215859,17.0,1.2587157580318902,446.0,466.0,0.0,10.982658959537572,414.0,561.0,3.6041666666666665,70.3125,,,0.05219264222539258,0.04453926289844585,0.002572378094364319,0.09930428321820274,1.1718344406461605,0.5255829913268587,0.44851300925841314,-3.1113841664940347,9.95658585716934,22.974300695604644,0.43337927839841484,718.6254882832519,2.307447655770654,3.5634727267052635,212.0479851321722,0.5549132947976878,0.5535714285714286,0.7956989247311828,0.13953488372093023,50.419228619340416,50.4298271467178,50.40819229743161,46.42857142857143,0.4793983188320306,0.5206016811679693,6.893933259720004,7.184087354084102,0.4445883580612901,0.55541164193871,15.318679999061503,17.121814609976752,0.45009268433814337,0.5499073156618565,11.878305281123243,13.129502021202565,1.2091624757825281,0.7790064632650084,1.445283898972256,1.5986657074150323,-0.2898848642631062,-1.3364803460946304,-0.3031058589682103,0.0010577735018139423,0.06830369111449168,1.6747363478309347,1.6146685300766475,2.555727513902834,1.7483932488645104,2.7132612641697724,1.742234367766812,-1.0,0.007323963323022074,0.3572118265426337,1.0446263919486896,1.684590634813445,5.409824560792757,1.0655954073531353,1.433514922270261,1.3625873754209865,1.6416643987653994,1.5440382120036342,1.7741402206282746,2.112047449705808,1.0313935113484474,Relax
130.96476420738773,458.15028901734104,17.854400227230343,,,,,,,13.630079595051596,13.668756246302054,0.03897061871449469,0.029750236814836312,455.0,11.8608,0.026067692307692306,16.0,1.3099263362858415,447.0,466.0,0.0,9.826589595375722,414.0,561.0,3.5306122448979593,70.3125,,,0.0323732592261827,0.023522042621161206,0.002108195788639969,0.05800349763598387,1.3762945568791143,0.5581259845630269,0.40552800399693034,-3.749817313584812,9.665270232146161,23.320345222401606,0.4144565674294422,708.1069368712813,2.4127980555411073,3.5570689588749183,225.06913442863177,0.5549132947976878,0.5508982035928144,0.7934782608695652,0.11363636363636363,50.86805555555556,50.85249124096612,50.88236714822958,46.706586826347305,0.49392877261062773,0.5060712273893722,6.793314567059113,6.8763090194517975,0.4531554921387219,0.5468445078612783,15.69851597116608,17.245147073743187,0.45913341702144267,0.5408665829785573,12.095299221267203,13.127808715205049,1.1569227089462975,0.7755639374014036,1.171494063787096,1.4789622504673736,-0.15711222345123055,-0.8589302732789958,-0.10355533328370423,0.00031920016332992137,0.040917102764174824,1.1254056659008973,0.6720914805496649,1.0785928499345412,1.1120160341532555,-0.19498221107099845,-0.3064099211178837,-0.4502698885702593,0.0003814150591309454,0.019733699311991128,1.0405093764723774,1.7682792016192124,5.43262737901061,1.0623282548280426,1.4380758634326516,1.322248715099584,1.6299347175021202,1.528279555167269,1.7627247475756198,2.1759752964902725,0.9884187817089287,Relax
